epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
156,0.9351,0.2226,0.2070,0.9357,0.1886,0.2058,0.0004029,43944,,,
157,0.9314,0.4370,0.3408,0.9363,0.1887,0.2052,0.0004029,44218,,,
158,0.9321,0.1349,0.1534,0.9359,0.1887,0.2050,0.0004029,44492,,,
159,0.9333,0.1138,0.1427,0.9359,0.1898,0.2062,0.0004029,44766,,,
160,0.9361,0.1238,0.1407,0.9349,0.1904,0.2059,0.0004029,45069,0.9367,0.1799,0.1966
161,0.9343,0.2099,0.2507,0.9347,0.1907,0.2061,0.0002976,45343,,,
162,0.9338,0.1940,0.2314,0.9353,0.1907,0.2056,0.0002976,45617,,,
163,0.9349,0.0730,0.1068,0.9365,0.1901,0.2054,0.0002976,45891,,,
164,0.9376,0.1270,0.1276,0.9363,0.1897,0.2051,0.0002976,46165,,,
165,0.9348,0.1654,0.1567,0.9373,0.1896,0.2044,0.0002976,46439,,,
166,0.9342,0.1339,0.1436,0.9365,0.1894,0.2046,0.0002976,46713,,,
167,0.9386,0.2606,0.2558,0.9359,0.1890,0.2045,0.0002976,46987,,,
168,0.9359,0.1222,0.1467,0.9365,0.1889,0.2049,0.0002976,47262,,,
169,0.9337,0.2224,0.1961,0.9365,0.1883,0.2049,0.0002976,47536,,,
170,0.9357,0.1870,0.1716,0.9369,0.1875,0.2046,0.0002976,47839,0.9359,0.1787,0.1954
171,0.9322,0.3103,0.2880,0.9365,0.1871,0.2039,0.0002976,48113,,,
172,0.9328,0.2554,0.2069,0.9363,0.1866,0.2035,0.0002976,48388,,,
173,0.9364,0.1551,0.1865,0.9365,0.1868,0.2032,0.0002976,48662,,,
174,0.9353,0.2132,0.1880,0.9363,0.1871,0.2030,0.0002976,48936,,,
175,0.9325,0.1365,0.1244,0.9365,0.1874,0.2035,0.0002976,49210,,,
176,0.9359,0.1641,0.1646,0.9371,0.1874,0.2032,0.0002198,49484,,,
177,0.9390,0.1686,0.1526,0.9353,0.1873,0.2025,0.0002198,49758,,,
178,0.9363,0.1077,0.1227,0.9343,0.1876,0.2024,0.0002198,50032,,,
179,0.9398,0.0644,0.0628,0.9353,0.1880,0.2016,0.0002198,50307,,,
180,0.9363,0.0928,0.1362,0.9349,0.1889,0.2024,0.0002198,50612,0.9382,0.1779,0.1941
181,0.9401,0.2260,0.2179,0.9357,0.1890,0.2027,0.0002198,50886,,,
182,0.9377,0.1781,0.1637,0.9349,0.1895,0.2031,0.0002198,51161,,,
183,0.9387,0.1880,0.1213,0.9347,0.1897,0.2033,0.0002198,51436,,,
184,0.9367,0.2407,0.2712,0.9347,0.1896,0.2036,0.0002198,51711,,,
185,0.9391,0.1433,0.1404,0.9347,0.1902,0.2037,0.0002198,51986,,,
186,0.9361,0.1534,0.1542,0.9347,0.1909,0.2045,0.0002198,52261,,,
187,0.9367,0.1660,0.1763,0.9349,0.1909,0.2050,0.0002198,52537,,,
188,0.9325,0.1634,0.1608,0.9341,0.1901,0.2043,0.0002198,52812,,,
189,0.9428,0.1146,0.1316,0.9339,0.1899,0.2045,0.0002198,53087,,,
190,0.9348,0.2423,0.2604,0.9343,0.1890,0.2038,0.0002198,53390,0.9371,0.1787,0.1942
191,0.9404,0.0994,0.1303,0.9353,0.1886,0.2033,0.0001623,53671,,,
192,0.9396,0.1343,0.1907,0.9353,0.1886,0.2033,0.0001623,53946,,,
193,0.9382,0.1285,0.1536,0.9345,0.1881,0.2027,0.0001623,54221,,,
194,0.9366,0.1696,0.1573,0.9357,0.1878,0.2023,0.0001623,54496,,,
195,0.9380,0.1358,0.1454,0.9347,0.1877,0.2022,0.0001623,54771,,,
